atopid,year,onlyconsul,defcon,prob_det,dem_prop,dem_dich,wartime,offense,mem_num,mean_threat,max_threat,min_s_2cat,mean_s_2cat,defense,neutral,nonagg,consul,conditio,offcon,neucon,concon,h1_cat3,h2_cat3,h2_cat4,offense_tpm,consul_tpm,dem_prop_rawpolity,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10,mem11,mem12,mem13,mem14,mem15,mem16,mem17,mem18,mem19,mem20,mem21,mem22,mem23,mem24,mem25,mem26,mem27,mem28,mem29,mem30,mem31,mem32,mem33,mem34,mem35,mem36,mem37,mem38,mem39,mem40,mem41,mem42,mem43
2055,1920,0,1,0,1,1,1,0,2,0,0,.9402985,.9402985,1,0,0,0,1,0,0,0,1,2,3,0,0,1,211,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,1921,0,1,1,1,1,1,0,2,0,0,.9130435,.9130435,1,0,0,1,1,0,0,0,1,2,3,0,1,1,220,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,1921,0,1,0,.5,1,0,0,2,0,0,.9130435,.9130435,1,0,0,1,1,0,0,1,1,2,3,0,1,.5,290,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,1921,0,1,0,0,0,1,0,2,0,0,.942029,.942029,1,0,0,0,1,0,0,0,1,2,3,0,0,0,640,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,1921,0,1,0,.5,1,0,0,2,0,0,.884058,.884058,1,0,0,1,1,0,0,1,1,2,3,0,1,.5,315,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,1921,0,1,0,0,0,0,0,2,0,0,.9130435,.9130435,1,0,0,1,1,0,0,1,1,2,3,0,1,0,345,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,1921,0,0,0,0,0,0,0,2,0,0,.9130435,.9130435,0,1,0,0,0,0,0,0,1,0,1,0,0,0,630,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,1921,1,0,0,.75,1,0,0,4,0,0,.85507244,.90338165,0,0,0,1,1,0,0,1,2,0,1,0,1,.75,2,200,220,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,1921,0,0,0,1,1,0,0,2,.025059501,.050119001,.884058,.884058,0,1,0,0,1,0,1,0,1,0,1,0,0,1,305,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,1923,0,1,0,1,1,0,0,2,0,0,.94285715,.94285715,1,0,0,1,1,0,0,0,1,2,3,0,1,1,366,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,1924,0,0,0,0,0,0,0,2,0,0,.88571429,.88571429,0,1,0,1,1,0,1,0,1,0,1,0,1,0,325,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,1924,1,0,0,1,1,0,0,2,0,0,.77142859,.77142859,0,0,0,1,0,0,0,0,2,0,1,0,1,1,220,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,1924,1,0,0,.5,1,0,0,2,0,0,.87142855,.87142855,0,0,0,1,0,0,0,0,2,0,1,0,1,.5,315,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,1925,0,1,0,.80000001,1,0,0,5,0,0,.82857144,.88571429,1,0,1,0,1,0,0,0,1,2,3,0,0,.80000001,200,211,220,255,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,1925,0,1,0,1,1,0,0,2,0,0,.88571429,.88571429,1,0,0,0,1,0,0,0,1,2,3,0,0,1,220,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,1925,0,1,1,1,1,0,0,2,0,0,.78571427,.78571427,1,0,0,0,1,0,0,0,1,2,3,0,0,1,220,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,1925,0,0,0,0,0,0,0,2,.060171001,.060171001,.91428572,.91428572,0,1,1,0,1,0,1,0,1,0,1,0,0,0,365,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,1926,0,0,0,.5,1,0,0,2,.0301555,.060311001,.87142855,.87142855,0,1,0,0,1,0,1,0,1,0,1,0,0,.5,255,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,1926,0,0,0,0,0,0,0,2,.060311001,.060311001,.91428572,.91428572,0,1,1,1,1,0,1,1,1,0,1,0,1,0,630,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,1926,1,0,0,.5,1,0,0,2,.1095345,.13969401,.80000001,.80000001,0,0,1,1,0,0,0,0,2,0,0,0,1,.5,220,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,1926,0,0,0,0,0,0,0,2,.0301555,.060311001,.91428572,.91428572,0,1,0,0,1,0,1,0,1,0,1,0,0,0,230,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,1926,0,0,0,0,0,0,0,2,.060311001,.060311001,.89999998,.89999998,0,1,1,0,0,0,0,0,1,0,1,0,0,0,365,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,1926,1,0,0,0,0,0,0,2,.039687499,.079374999,.85714287,.85714287,0,0,0,1,0,0,0,0,2,0,1,0,1,0,325,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,1926,0,0,0,0,0,0,0,2,.064774498,.069238,.89999998,.89999998,0,1,1,0,1,0,1,0,1,0,1,0,0,0,365,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,1927,0,0,0,0,0,0,0,2,.067465499,.072228998,.91549295,.91549295,0,1,1,0,1,0,1,0,1,0,1,0,0,0,365,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1927,1,0,0,.5,1,0,0,2,.071057998,.142116,.80281693,.80281693,0,0,1,1,0,0,0,0,2,0,0,0,1,.5,220,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1927,0,1,0,0,0,0,0,2,.031351,.062702,.88732392,.88732392,1,0,0,0,1,0,0,0,1,2,3,0,0,0,325,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1927,0,0,0,0,0,0,0,2,.062702,.062702,.95774651,.95774651,0,1,1,1,1,0,1,1,1,0,1,0,1,0,630,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,1928,1,0,0,0,0,0,0,2,.058791999,.058791999,1,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,640,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,1928,0,0,0,0,0,0,0,2,.091965497,.125139,.80281693,.80281693,0,1,0,0,1,0,1,0,1,0,1,0,0,0,325,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1928,0,0,0,.5,1,0,0,2,.029395999,.058791999,.84507042,.84507042,0,1,0,1,1,0,1,0,1,0,1,0,1,.5,325,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,1929,0,0,0,0,0,0,0,2,.055518001,.055518001,.87323946,.87323946,0,1,0,0,1,0,1,0,1,0,1,0,0,0,310,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,1929,0,0,0,0,0,0,0,2,.055518001,.055518001,.85915494,.85915494,0,1,0,0,1,0,1,0,1,0,1,0,0,0,355,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,1929,1,0,0,.5,1,0,0,2,.027759001,.055518001,.85915494,.85915494,0,0,1,1,0,0,0,0,2,0,0,0,1,.5,345,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,1930,0,0,0,.5,1,0,0,2,.085394494,.17078899,.68055558,.68055558,0,1,0,0,1,0,1,0,1,0,1,0,0,.5,220,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,1930,0,0,0,.5,1,0,0,2,0,0,.90277779,.90277779,1,0,0,1,1,0,0,1,1,1,2,0,1,.5,200,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,1930,0,0,0,.5,1,0,0,2,.0305635,.061127,.83333331,.83333331,0,1,0,0,1,0,1,0,1,0,1,0,0,.5,350,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,1932,0,0,0,0,0,0,0,2,.039094001,.068938002,.875,.875,0,1,1,0,1,0,1,0,1,0,1,0,0,0,365,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,1932,0,0,0,0,0,0,0,2,.0046250001,.0092500001,.80555558,.80555558,0,1,1,0,1,0,1,0,1,0,1,0,0,0,290,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,1932,0,0,0,.5,1,0,0,2,.13953951,.26982901,.72222221,.72222221,0,1,1,0,1,0,1,0,1,0,1,0,0,.5,220,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,1933,1,0,0,.33333334,1,0,0,3,.14334567,.157575,.95833331,.96296293,0,0,0,1,0,0,0,0,2,0,1,0,1,.33333334,315,345,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,1933,0,0,0,0,0,0,0,2,0,0,.79166669,.79166669,0,1,1,0,1,0,1,0,1,0,1,0,0,0,325,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,1933,0,0,0,0,0,0,0,2,.018607,.037214,.75,.75,0,1,1,0,1,0,1,0,1,0,1,0,0,0,360,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,1934,0,1,0,.25,1,0,0,4,.11486,.170669,.78082192,.85159814,1,0,0,1,1,0,0,1,1,2,3,0,1,.25,345,350,360,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,1934,1,0,0,0,0,0,0,3,.038354669,.057532001,.86301368,.89041096,0,0,0,1,0,0,0,0,2,0,1,0,1,0,305,310,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,1934,0,0,0,0,0,0,0,2,.057532001,.057532001,.94520545,.94520545,0,1,1,1,1,0,1,1,1,0,1,0,1,0,670,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,1934,1,0,0,0,0,0,0,3,.057532001,.057532001,.9041096,.93607306,0,0,0,1,0,0,0,0,2,0,1,0,1,0,366,367,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,1935,1,0,0,.5,1,0,0,2,.13171551,.257678,.75342464,.75342464,0,0,0,1,1,0,0,1,2,0,1,0,1,.5,220,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,1935,1,0,0,.66666669,1,0,0,3,.087810338,.257678,.76712328,.78082192,0,0,0,1,1,0,0,1,2,0,1,0,1,.66666669,200,220,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,1935,0,1,1,.5,1,0,0,2,.132678,.257678,.78082192,.78082192,1,0,0,1,1,0,0,1,1,2,3,0,1,.5,220,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,1935,0,1,1,.5,1,0,0,2,.029436499,.051194999,.79452056,.79452056,1,1,0,1,1,0,1,1,1,2,3,0,1,.5,315,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,1936,0,0,0,0,0,0,0,2,.069588497,.086116001,.79452056,.79452056,1,0,0,1,1,0,0,1,1,1,2,0,1,0,365,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,1936,1,0,0,0,0,0,0,2,.20519599,.20916,.9041096,.9041096,0,0,0,1,1,0,0,1,2,0,1,0,1,0,645,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,1936,1,0,0,0,0,0,0,2,.17470148,.20123199,.91780823,.91780823,0,0,0,1,0,0,0,0,2,0,1,0,1,0,255,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,1936,0,0,0,.5,1,0,0,2,.14817099,.14817099,.91780823,.91780823,1,0,0,1,0,0,0,0,1,1,2,0,1,.5,200,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,1936,0,0,0,0,0,0,0,2,.17470148,.20123199,.93150687,.93150687,0,1,0,1,1,0,1,1,1,0,1,0,1,0,,255,,,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1937,0,0,0,0,0,0,0,2,.0025084999,.0050169998,.75342464,.75342464,0,1,1,1,1,0,1,0,1,0,1,0,1,0,325,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,1937,1,0,0,0,0,0,0,4,.1515715,.41088998,.71232879,.84474885,0,0,1,1,0,0,0,0,2,0,0,0,1,0,630,640,645,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,1937,0,0,0,0,0,1,0,2,.187012,.374024,.76712328,.76712328,0,1,1,0,1,0,1,0,1,0,1,0,0,0,365,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,1937,0,1,0,.22222222,1,0,0,9,.12415189,.41088998,.69863015,.81354642,1,0,0,0,1,0,0,0,1,2,3,0,0,.22222222,200,220,345,350,355,360,365,640,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,1938,1,0,0,.5,1,0,0,2,.272008,.295524,.67123288,.67123288,0,0,0,1,0,0,0,0,2,0,1,0,1,.5,220,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,1939,0,0,0,0,0,0,0,2,.22757399,.27741599,.91780823,.91780823,0,1,1,1,1,0,1,0,1,0,1,0,1,0,230,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,1939,0,0,0,.5,1,0,1,2,0,0,.82191783,.82191783,1,0,0,1,1,1,0,1,1,1,2,1,1,.5,200,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,1939,0,0,0,0,0,0,1,2,.049842,.099684,.93150687,.93150687,1,0,0,1,0,0,0,0,1,1,2,1,1,0,255,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,1939,0,0,0,.5,1,0,0,2,.11891,.138136,.86301368,.86301368,0,1,1,0,1,0,1,0,1,0,1,0,0,.5,255,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,1939,0,0,0,0,0,0,0,2,.058997501,.117995,.80821919,.80821919,0,1,1,0,1,0,1,0,1,0,1,0,0,0,255,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,1939,0,0,0,0,0,0,0,2,.058997501,.117995,.80821919,.80821919,0,1,1,0,1,0,1,0,1,0,1,0,0,0,255,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,1939,0,1,0,.5,1,0,1,2,.22300699,.44601399,.78082192,.78082192,1,0,0,1,1,1,0,1,1,2,3,1,1,.5,220,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,1939,0,0,0,0,0,1,0,2,.184386,.24531201,.71232879,.71232879,0,1,1,0,1,0,1,0,1,0,1,0,0,0,255,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,1939,0,1,0,0,0,0,0,2,0,0,.80821919,.80821919,1,0,0,0,1,0,0,0,1,2,3,0,0,0,365,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,1939,0,1,0,0,0,0,0,2,.122656,.24531201,.82191783,.82191783,1,0,0,0,1,0,0,0,1,2,3,0,0,0,365,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,1939,0,1,0,0,0,0,0,2,.122656,.24531201,.84931505,.84931505,1,0,0,0,1,0,0,0,1,2,3,0,0,0,365,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,1939,0,1,0,.66666669,1,1,1,3,.20798999,.44601399,.68493152,.78082192,1,1,0,1,1,1,1,1,1,2,3,1,1,.66666669,200,220,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,1940,0,0,0,.5,1,1,0,2,.237782,.33821899,.83561641,.83561641,0,1,1,0,1,0,1,0,1,0,1,0,0,.5,200,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,1940,0,0,0,0,0,1,0,2,.137345,.137345,.94520545,.94520545,0,1,0,0,1,0,1,0,1,0,1,0,0,0,740,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,1940,0,1,0,0,0,1,0,5,.027469,.137345,.82191783,.88219178,1,0,0,0,1,0,0,0,1,2,3,0,0,0,255,310,325,,360,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,1941,0,0,0,0,0,0,0,2,.144628,.27913702,.82857144,.82857144,0,1,1,0,1,0,1,0,1,0,1,0,0,0,345,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,1941,0,0,0,0,0,1,0,2,.1769345,.34375,.71428573,.71428573,0,1,0,0,0,0,0,0,1,0,1,0,0,0,365,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,1941,0,1,0,.5,1,1,1,2,.14959399,.289069,.78571427,.78571427,1,0,0,0,1,1,0,0,1,2,3,1,0,.5,200,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,1941,0,1,0,0,0,1,1,3,.18075334,.34375,.97142857,.98095238,1,0,0,1,1,1,0,0,1,2,3,1,1,0,255,325,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,1941,0,0,0,0,0,1,1,2,.049627502,.099255003,.89999998,.89999998,1,0,0,0,0,0,0,0,1,1,2,1,0,0,740,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1942,0,1,0,.26086956,1,1,1,23,.014326843,.27221,.82857144,.92551893,1,0,0,0,1,1,0,0,1,2,3,1,0,.26086956,2,20,40,41,42,70,90,91,92,93,94,95,,,,,,,,,,200,,,,,290,315,345,350,365,,,530,560,,,,,,710,900,920
2555,1942,0,0,0,.33333334,1,1,0,3,.25685632,.28545499,.18571429,.41904762,1,0,0,1,1,0,0,1,1,1,2,0,1,.33333334,200,365,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,1943,0,0,0,.5,1,1,0,2,.3425535,.44847298,.057142857,.057142857,1,1,0,0,1,0,1,0,1,1,2,0,0,.5,200,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1943,0,1,0,0,0,1,1,2,.178096,.178096,.9285714,.9285714,1,0,0,0,1,1,0,0,1,2,3,1,0,0,315,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,1944,1,0,0,1,1,1,0,2,.20329201,.20329201,1,1,0,0,0,1,0,0,0,0,2,0,1,0,1,1,900,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,1944,0,1,0,.5,1,1,1,2,.150859,.2041,.027777778,.027777778,1,0,0,0,1,1,0,0,1,2,3,1,0,.5,200,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1944,0,1,0,.5,1,1,1,2,.150455,.20329201,.069444448,.069444448,1,0,0,0,1,1,0,0,1,2,3,1,0,.5,2,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,1944,0,1,0,0,0,1,1,2,.075601004,.15120201,-.013888889,-.013888889,1,0,0,1,1,1,0,1,1,2,3,1,1,0,220,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,1944,0,1,0,.5,1,1,1,2,.20369601,.2041,.91666669,.91666669,1,0,0,0,1,1,0,0,1,2,3,1,0,.5,200,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,1945,0,0,0,.66666669,1,1,1,3,.11834133,.13356599,.88,.91111112,0,0,0,0,1,1,0,0,1,0,1,1,0,.66666669,2,200,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,1945,0,0,1,.095238097,1,1,0,21,.13710485,.224142,-.2,.88571429,1,0,0,1,1,0,0,1,1,1,2,0,1,.095238097,2,40,41,42,70,90,91,92,93,94,95,100,101,130,135,140,145,150,155,160,165,,,,,,,,,,,,,,,,,,,,,,
3015,1945,1,0,0,0,0,0,0,7,.25156626,.608006,-.2,.30666667,0,0,1,1,1,0,0,1,2,0,0,0,1,0,,,,,,,,,,645,651,652,660,663,670,678,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,1945,0,1,0,0,0,1,1,2,.12196949,.15523399,.95999998,.95999998,1,0,0,0,1,1,0,0,1,2,3,1,0,0,345,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,1945,0,1,0,0,0,1,1,2,.11072899,.132753,.95999998,.95999998,1,0,0,0,1,1,0,0,1,2,3,1,0,0,290,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,1945,0,1,0,0,0,1,1,2,.111718,.13473099,.95999998,.95999998,1,0,0,0,1,1,0,0,1,2,3,1,0,0,365,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,1946,0,1,0,0,0,0,0,2,.36398801,.36398801,.94666666,.94666666,1,0,1,1,1,0,0,0,1,2,3,0,1,0,290,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,1946,0,0,0,.5,1,0,0,2,.42525852,.48652902,.81333333,.81333333,1,0,0,1,0,0,0,0,1,1,2,0,1,.5,200,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,1946,0,1,0,.5,1,0,1,2,.36398801,.36398801,.92000002,.92000002,1,0,0,0,1,1,0,0,1,2,3,1,0,.5,315,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,1946,0,0,0,0,0,0,0,2,.42525852,.48652902,.86666667,.86666667,1,0,0,0,0,0,0,0,1,1,2,0,0,0,339,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,1947,0,1,0,1,1,0,1,2,.30994201,.30994201,.87179488,.87179488,1,0,0,1,1,1,0,1,1,2,3,1,1,1,200,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,1947,0,1,0,0,0,0,1,2,.30994201,.30994201,.94871795,.94871795,1,0,0,0,1,1,0,0,1,2,3,1,0,0,290,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,1947,1,0,0,0,0,0,0,2,.45515901,.45515901,.93589741,.93589741,0,0,0,1,1,0,0,0,2,0,1,0,1,0,645,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,1947,0,1,1,.10526316,1,0,0,19,.27210811,.28460202,1,1,1,0,1,1,1,0,0,0,1,2,3,0,1,.10526316,2,,40,41,42,,70,90,91,92,,94,95,100,101,,135,140,145,150,155,160,165,,,,,,,,,,,,,,,,,,,,
3080,1947,0,0,1,1,1,0,0,2,.30994201,.30994201,.82051283,.82051283,1,0,0,0,0,0,0,0,1,1,2,0,0,.5,200,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,1947,0,0,0,0,0,0,0,2,.42815951,.45515901,.84615386,.84615386,1,0,1,1,0,0,0,0,1,1,2,0,1,0,345,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,1947,0,0,0,0,0,0,0,2,.42815951,.45515901,.82051283,.82051283,1,0,1,1,0,0,0,0,1,1,2,0,1,0,310,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,1947,0,0,0,0,0,0,1,2,.42815951,.45515901,.79487181,.79487181,1,0,1,1,1,1,0,0,1,1,2,1,1,0,345,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,1947,0,0,0,0,0,0,0,2,.546377,.546377,.94871795,.94871795,1,0,1,1,0,0,0,0,1,1,2,0,1,0,339,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,1948,0,0,0,0,0,0,0,2,.37008601,.37008601,.92682928,.92682928,1,0,1,1,0,0,0,0,1,1,2,0,1,0,355,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,1948,0,0,0,0,0,0,0,2,.37008601,.37008601,.92682928,.92682928,1,0,1,1,0,0,0,0,1,1,2,0,1,0,310,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,1948,0,1,0,0,0,0,1,2,.34296551,.37008601,.74390244,.74390244,1,0,1,0,1,1,0,0,1,2,3,1,0,0,360,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,1948,0,1,0,0,0,0,1,2,.34296551,.37008601,.79268295,.79268295,1,0,1,0,1,1,0,0,1,2,3,1,0,0,310,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,1948,0,0,1,.5,1,0,0,2,.37665999,.45866001,.85365856,.85365856,1,0,0,1,0,0,0,0,1,1,2,0,1,.5,200,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,1948,0,1,0,1,1,0,0,5,.39306,.45866001,.80487806,.88780487,1,0,0,1,1,0,0,1,1,2,3,0,1,.80000001,200,210,211,212,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,1948,0,1,0,0,0,0,1,2,.35926002,.402675,.74390244,.74390244,1,0,1,0,1,1,0,0,1,2,3,1,0,0,355,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,1948,0,1,1,.5,1,0,0,2,.34296551,.37008601,.69512194,.69512194,1,0,0,1,1,0,0,1,1,2,3,0,1,.5,365,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,1948,0,1,0,0,0,0,1,2,.38638049,.402675,.87804878,.87804878,1,0,1,0,1,1,0,0,1,2,3,1,0,0,315,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
