"atopid","year","mean.s.sc","low.s.sc","mean.pi.sc","low.pi.sc","mean.kap.sc","low.kap.sc"
3015,1991,0.979661020526316,0.81920904,0.959627875157895,0.66059446,0.960057635,0.66453445
3015,1992,0.98121546531579,0.8232044,0.962462935947368,0.66199815,0.962881919421053,0.6658204
3015,1993,0.961085501571429,0.61290324,0.865004318247619,-0.10714287,0.870335318678571,-0.0105644055
3015,1994,0.960376884380952,0.61497325,0.862894839247619,-0.10650887,0.868207193219048,-0.01050738
3015,1995,0.960376884380952,0.61497325,0.862894839247619,-0.10650887,0.868207193219048,-0.01050738
3015,1996,0.960376884380952,0.61497325,0.862894839247619,-0.10650887,0.868207193219048,-0.01050738
3015,1997,0.960376884380952,0.61497325,0.862894839247619,-0.10650887,0.868207193219048,-0.01050738
3015,1998,0.960376884380952,0.61497325,0.862894839247619,-0.10650887,0.868207193219048,-0.01050738
3015,1999,0.961002508857143,0.6210526,0.8630870114,-0.10465116,0.86830790742619,-0.010339694
3015,2000,0.961206679380952,0.6230366,0.863149587666667,-0.104046226,0.868340681695238,-0.010285073
3015,2001,0.976165545190476,0.76963353,0.892034684104762,-0.0611111,0.896657632271429,-0.010096113
3015,2002,0.976289674285714,0.7708333,0.892069923233333,-0.060773447,0.896667161461905,-0.010043042
3015,2003,0.976289674285714,0.7708333,0.892069923233333,-0.060773447,0.896667161461905,-0.010043042
3015,2004,0.959325394285714,0.78125,0.805911298571429,-0.05785124,0.812757782495238,-0.010020071
3015,2005,0.959325394285714,0.78125,0.805911298571429,-0.05785124,0.812757782495238,-0.010020071
3015,2006,0.948679985523809,0.68911916,0.782863553914286,-0.08426965,0.79009133727619,-0.010118629
3015,2007,0.948679985523809,0.68911916,0.782863553914286,-0.08426965,0.79009133727619,-0.010118629
3015,2008,0.947962678571429,0.68041235,0.781269309,-0.08683476,0.788519585637143,-0.010077263
3015,2009,0.947962678571429,0.68041235,0.781269309,-0.08683476,0.788519585637143,-0.010077263
3015,2010,0.947962678571429,0.68041235,0.781269309,-0.08683476,0.788519585637143,-0.010077263
3015,2011,0.948229554095238,0.6820513,0.781347142190476,-0.08635095,0.788557228000952,-0.010025038
3015,2012,0.946774634,0.6717949,0.774268067978947,-0.08938547,0.781857007558947,-0.010035628
3015,2013,NA,NA,NA,NA,NA,NA
3015,2014,NA,NA,NA,NA,NA,NA
3015,2015,NA,NA,NA,NA,NA,NA
3015,2016,NA,NA,NA,NA,NA,NA
3020,1945,0.71875,0.71875,0.22943144,0.22943144,0.26903552,0.26903552
3020,1946,0.7878788,0.7878788,0.4735043,0.4735043,0.48089886,0.48089886
3020,1947,0.7647059,0.7647059,0.43333334,0.43333334,0.43451142,0.43451142
3020,1948,0.7777778,0.7777778,0.53548384,0.53548384,0.54213035,0.54213035
3020,1949,0.7866667,0.7866667,0.53846157,0.53846157,0.5447648,0.5447648
3025,1945,0.71875,0.71875,0.22943144,0.22943144,0.26903552,0.26903552
3025,1946,0.7878788,0.7878788,0.40271494,0.40271494,0.42105263,0.42105263
3025,1947,0.85294116,0.85294116,0.5747342,0.5747342,0.58128077,0.58128077
3025,1948,0.8055556,0.8055556,0.5755789,0.5755789,0.5841584,0.5841584
3025,1949,0.84,0.84,0.65384614,0.65384614,0.6585736,0.6585736
3025,1950,0.84,0.84,0.6212121,0.6212121,0.6268657,0.6268657
3025,1951,0.84210527,0.84210527,0.62189054,0.62189054,0.62745094,0.62745094
3025,1952,0.84415585,0.84415585,0.622549,0.622549,0.62801933,0.62801933
3025,1953,0.84810126,0.84810126,0.6238095,0.6238095,0.629108,0.629108
3025,1954,0.85365856,0.85365856,0.6255708,0.6255708,0.6306306,0.6306306
3025,1955,0.85714287,0.85714287,0.68617684,0.68617684,0.6896552,0.6896552
3025,1956,0.90804595,0.90804595,0.774026,0.774026,0.7751938,0.7751938
3025,1957,0.9101124,0.9101124,0.77468354,0.77468354,0.77581865,0.77581865
3025,1958,0.9111111,0.9111111,0.77500004,0.77500004,0.7761194,0.7761194
3025,1959,0.9101124,0.9101124,0.77468354,0.77468354,0.77581865,0.77581865
3025,1960,0.92523366,0.92523366,0.77938145,0.77938145,0.7802875,0.7802875
3025,1961,0.9099099,0.9099099,0.73702914,0.73702914,0.7385775,0.7385775
3025,1962,0.93162394,0.93162394,0.8839286,0.8839286,0.88415843,0.88415843
3025,1963,0.9327731,0.9327731,0.88435376,0.88435376,0.88457805,0.88457805
3025,1964,0.93442625,0.93442625,0.88495994,0.88495994,0.8851765,0.8851765
3025,1965,0.92,0.92,0.7400707,0.7400707,0.74141496,0.74141496
3030,1945,0.71875,0.71875,0.22943144,0.22943144,0.26903552,0.26903552
3030,1946,0.75757575,0.75757575,0.26666668,0.26666668,0.2978723,0.2978723
3030,1947,0.7941176,0.7941176,0.30763638,0.30763638,0.3314607,0.3314607
3030,1948,0.6944444,0.6944444,0.18139535,0.18139535,0.22957198,0.22957198
3030,1949,0.70666665,0.70666665,0.18518518,0.18518518,0.23112766,0.23112766
3030,1950,0.73333335,0.73333335,0.21218489,0.21218489,0.251497,0.251497
3035,1946,0.93939394,0.93939394,0.733871,0.733871,0.73493975,0.73493975
3035,1947,0.9117647,0.9117647,0.70327276,0.70327276,0.70520234,0.70520234
3035,1948,0.9166667,0.9166667,0.74633,0.74633,0.74647886,0.74647886
3035,1949,0.94666666,0.94666666,0.84243697,0.84243697,0.84243697,0.84243697
3040,1946,0.7878788,0.7878788,0.4735043,0.4735043,0.4738041,0.4738041
3040,1947,0.7941176,0.7941176,0.4754821,0.4754821,0.47577095,0.47577095
3040,1948,0.7222222,0.7222222,0.36507937,0.36507937,0.36619717,0.36619717
3045,1946,0.93939394,0.93939394,0.733871,0.733871,0.73493975,0.73493975
3045,1947,0.9117647,0.9117647,0.70327276,0.70327276,0.70520234,0.70520234
3045,1948,0.9444444,0.9444444,0.8181818,0.8181818,0.8186398,0.8186398
3045,1949,0.97333336,0.97333336,0.9157776,0.9157776,0.9158249,0.9158249
3050,1946,0.90909094,0.90909094,0.5474286,0.5474286,0.55203617,0.55203617
3050,1947,0.8235294,0.8235294,0.35238093,0.35238093,0.36050156,0.36050156
3050,1948,0.8333333,0.8333333,0.35522386,0.35522386,0.3628319,0.3628319
3050,1949,0.84,0.84,0.35714284,0.35714284,0.36440676,0.36440676
3055,1947,0.88235295,0.88235295,0.56825393,0.56825393,0.5736677,0.5736677
3055,1948,0.8888889,0.8888889,0.71875,0.71875,0.7209302,0.7209302
3055,1949,0.92,0.92,0.87175834,0.87175834,0.8720864,0.8720864
3055,1950,0.92,0.92,0.87175834,0.87175834,0.8720864,0.8720864
3055,1951,0.92105263,0.92105263,0.8838808,0.8838808,0.88414633,0.88414633
3055,1952,0.9480519,0.9480519,0.9211066,0.9211066,0.9211873,0.9211873
3055,1953,0.9240506,0.9240506,0.8850909,0.8850909,0.88534105,0.88534105
3055,1954,0.902439,0.902439,0.8757576,0.8757576,0.8761329,0.8761329
3060,1947,1,1,1,1,1,1
3060,1948,0.9166667,0.9166667,0.7047163,0.7047163,0.704918,0.704918
3060,1949,0.97333336,0.97333336,0.9157776,0.9157776,0.9158249,0.9158249
3060,1950,0.97333336,0.97333336,0.90189666,0.90189666,0.9019608,0.9019608
3060,1951,0.9736842,0.9736842,0.9019987,0.9019987,0.9020619,0.9020619
3060,1952,0.97402596,0.97402596,0.9020979,0.9020979,0.9021601,0.9021601
3060,1953,0.9746835,0.9746835,0.9022882,0.9022882,0.9023486,0.9023486
3060,1954,0.9756098,0.9756098,0.902555,0.902555,0.9026128,0.9026128
3060,1955,1,1,1,1,1,1
3060,1956,1,1,1,1,1,1
3060,1957,1,1,1,1,1,1
3060,1958,1,1,1,1,1,1
3060,1959,1,1,1,1,1,1
3060,1960,1,1,1,1,1,1
3060,1961,1,1,1,1,1,1
3060,1962,0.8119658,0.8119658,0.5394525,0.5394525,0.5492119,0.5492119
3060,1963,0.81512606,0.81512606,0.54045993,0.54045993,0.5500172,0.5500172
3060,1964,0.8196721,0.8196721,0.54190135,0.54190135,0.5511705,0.5511705
3060,1965,1,1,1,1,1,1
3060,1966,1,1,1,1,1,1
3060,1967,1,1,1,1,1,1
3065,1947,0.9117647,0.9117647,0.81646425,0.81646425,0.8172043,0.8172043
3065,1948,0.9166667,0.9166667,0.8181053,0.8181053,0.8187919,0.8187919
3065,1949,0.92,0.92,0.8192045,0.8192045,0.81985587,0.81985587
3065,1950,0.92,0.92,0.8192045,0.8192045,0.81985587,0.81985587
3065,1951,0.92105263,0.92105263,0.81954885,0.81954885,0.82018924,0.82018924
3065,1952,0.9220779,0.9220779,0.81988305,0.81988305,0.82051283,0.82051283
3065,1953,0.9240506,0.9240506,0.8352451,0.8352451,0.83575886,0.83575886
3065,1954,0.9268293,0.9268293,0.8361638,0.8361638,0.8366534,0.8366534
3065,1955,0.9047619,0.9047619,0.79078454,0.79078454,0.79182154,0.79182154
3065,1956,0.9310345,0.9310345,0.8598658,0.8598658,0.86020356,0.86020356
3065,1957,0.9101124,0.9101124,0.80735934,0.80735934,0.8081897,0.8081897
3065,1958,0.8888889,0.8888889,0.78213507,0.78213507,0.7834456,0.7834456
3070,1947,NA,NA,NA,NA,NA,NA
3070,1948,NA,NA,NA,NA,NA,NA
3070,1949,0.94666666,0.94666666,-0.013513501,-0.013513501,-0.013513501,-0.013513501
3070,1950,0.94666666,0.94666666,-0.013513501,-0.013513501,-0.013513501,-0.013513501
3070,1951,0.92105263,0.92105263,-0.020134233,-0.020134233,-0.017857157,-0.017857157
3070,1952,0.9220779,0.9220779,-0.019867577,-0.019867577,-0.017621152,-0.017621152
3070,1953,0.9240506,0.9240506,-0.019354835,-0.019354835,-0.017167397,-0.017167397
3070,1954,0.80487806,0.80487806,0.14805192,0.14805192,0.16751273,0.16751273
3070,1955,0.8095238,0.8095238,0.14936712,0.14936712,0.1683168,0.1683168
3070,1956,0.81609195,0.81609195,0.1512195,0.1512195,0.16945109,0.16945109
3070,1957,0.8202247,0.8202247,0.15238093,0.15238093,0.17016318,0.17016318
3070,1958,0.82222223,0.82222223,0.1529412,0.1529412,0.17050691,0.17050691
3070,1959,0.8202247,0.8202247,0.15238093,0.15238093,0.17016318,0.17016318
3070,1960,0.85046726,0.85046726,0.16078429,0.16078429,0.17533717,0.17533717
3070,1961,0.8558559,0.8558559,0.16226411,0.16226411,0.17625234,0.17625234
3070,1962,0.8632479,0.8632479,0.16428575,0.16428575,0.17750439,0.17750439
3070,1963,0.8655462,0.8655462,0.1649123,0.1649123,0.17789292,0.17789292
3070,1964,0.86885244,0.86885244,0.16581199,0.16581199,0.17845121,0.17845121
3070,1965,0.872,0.872,0.1666667,0.1666667,0.17898197,0.17898197
3070,1966,0.875969,0.875969,0.16774192,0.16774192,0.17965023,0.17965023
3070,1967,0.8769231,0.8769231,0.16800004,0.16800004,0.17981073,0.17981073
3070,1968,0.87969923,0.87969923,0.16874996,0.16874996,0.18027735,0.18027735
3070,1969,0.87969923,0.87969923,0.16874996,0.16874996,0.18027735,0.18027735
3070,1970,0.880597,0.880597,0.16899222,0.16899222,0.18042815,0.18042815
3070,1971,0.8857143,0.8857143,0.1703704,0.1703704,0.18128651,0.18128651
3070,1972,0.8857143,0.8857143,0.1703704,0.1703704,0.18128651,0.18128651
3070,1973,0.9007092,0.9007092,0.19658117,0.19658117,0.20467363,0.20467363
3070,1974,0.9020979,0.9020979,0.1969515,0.1969515,0.20492451,0.20492451
3070,1975,0.92,0.92,0.22945207,0.22945207,0.2346939,0.2346939
3075,1947,1,1,1,1,1,1
3075,1948,1,1,1,1,1,1
3075,1949,0.97206349047619,0.70666665,0.96943340952381,0.6790508,0.97013629047619,0.68643105
3075,1950,0.97206349047619,0.70666665,0.96943340952381,0.6790508,0.97013629047619,0.68643105
3075,1951,0.95989974952381,0.57894737,0.957516681904762,0.55392516,0.959422032380952,0.57393134
3075,1952,0.957946819047619,0.5584416,0.955515904761905,0.532917,0.957697095238095,0.5558195
3075,1953,0.956600361904762,0.5443038,0.953935861904762,0.51632655,0.956341533333333,0.5415861
3075,1954,0.951219514285714,0.4878049,0.94845199047619,0.4587459,0.951793062857143,0.49382716
3075,1955,0.950113379047619,0.47619048,0.947115387619048,0.44471157,0.95070028,0.48235294
3075,1956,0.951833605714286,0.49425286,0.948214285714286,0.45625,0.951545530476191,0.49122807
3075,1957,0.952916,0.505618,0.948882624761905,0.46326756,0.952062678095238,0.49665812
3075,1958,0.94920634952381,0.46666667,0.945317838095238,0.4258373,0.94920634952381,0.46666667
3075,1959,0.946495453333333,0.43820226,0.943013375238095,0.40164044,0.947431215238095,0.44802776
3075,1960,0.957276366666667,0.55140185,0.94992394952381,0.47420147,0.952712405714286,0.50348026
3075,1961,0.958815961904762,0.5675676,0.950715952380952,0.4825175,0.953327025714286,0.50993377
3075,1962,0.947903948571429,0.45299146,0.939768337142857,0.36756754,0.944562898095238,0.41791043
3075,1963,0.946218488,0.46218488,0.936278448,0.36278448,0.941307026,0.41307026
3075,1964,0.947540984,0.47540984,0.936950904,0.36950904,0.94176611,0.4176611
3075,1965,0.9616,0.616,0.949596775,0.49596775,0.95192307,0.5192307
3075,1966,0.9627907,0.627907,0.950128865,0.50128865,0.952339906,0.52339906
3075,1967,0.964835166666667,0.63076925,0.954481794285714,0.52205884,0.9564051,0.54225355
3075,1968,0.965628357142857,0.63909775,0.954842542857143,0.5258467,0.956695161904762,0.5452992
3075,1969,0.965628357142857,0.63909775,0.955685133333333,0.5346939,0.957470619047619,0.5534415
3075,1970,0.9644634,0.6268657,0.954379405714286,0.52098376,0.956330742857143,0.5414728
3075,1971,0.965986393333333,0.64285713,0.955073342857143,0.5282701,0.956889118095238,0.54733574
3075,1972,0.965986393333333,0.64285713,0.955073342857143,0.5282701,0.956889118095238,0.54733574
3075,1973,0.966227628571429,0.6453901,0.955181323809524,0.5294039,0.956976257142857,0.5482507
3075,1974,0.966699971428571,0.6503497,0.955391266666667,0.5316083,0.957145857142857,0.5500315
3075,1975,0.968253971428571,0.6666667,0.956895438095238,0.5474021,0.958462104761905,0.5638521
3075,1976,0.968464203809524,0.66887414,0.956987038095238,0.5483639,0.958537215238095,0.56464076
3075,1977,0.968671679047619,0.67105263,0.957856797142857,0.55749637,0.959336542857143,0.5730337
3075,1978,0.9703154,0.6883117,0.959343961904762,0.5731116,0.960652805714286,0.58685446
3075,1979,0.970695971428571,0.6923077,0.960927961904762,0.5897436,0.962123280952381,0.60229445
3075,1980,0.971916971428571,0.7051282,0.96223108,0.60342634,0.963303876190476,0.6146907
3075,1981,0.972446838095238,0.7106918,0.963714565714286,0.61900294,0.964687647619048,0.6292203
3075,1982,0.973699254545455,0.7106918,0.965910840909091,0.62501925,0.966810969090909,0.63492066
3075,1983,0.973863636363636,0.7125,0.965985920909091,0.62584513,0.966876685454545,0.63564354
3075,1984,0.974025975454546,0.71428573,0.966578668181818,0.63236535,0.967433845454545,0.6417723
3075,1985,0.974025975454546,0.71428573,0.966578668181818,0.63236535,0.967433845454545,0.6417723
3075,1986,0.974025975454546,0.71428573,0.966578668181818,0.63236535,0.967433845454545,0.6417723
3075,1987,0.975155277272727,0.72670805,0.967787113636364,0.64565825,0.968548541818182,0.65403396
3075,1988,0.975155277272727,0.72670805,0.967787113636364,0.64565825,0.968548541818182,0.65403396
3075,1989,0.976284585454545,0.73913044,0.969484872727273,0.6643336,0.970138577272727,0.67152435
3075,1990,0.975757577272727,0.73333335,0.968547463636364,0.6540221,0.969256569090909,0.66182226
3075,1991,0.978428354545455,0.7627119,0.971345427272727,0.6847997,0.971871381818182,0.6905852
3075,1992,0.979909590909091,0.7790055,0.972703142727273,0.69973457,0.973148590909091,0.7046345
3075,1993,0.98044966,0.78494626,0.972936790909091,0.7023047,0.973363122727273,0.70699435
3075,1994,0.980554209090909,0.7860963,0.972981566363636,0.70279723,0.973404254545455,0.7074468
3075,1995,0.980554209090909,0.7860963,0.972981566363636,0.70279723,0.973404254545455,0.7074468
3075,1996,0.980554209090909,0.7860963,0.972981566363636,0.70279723,0.973404254545455,0.7074468
3075,1997,0.980554209090909,0.7860963,0.972981566363636,0.70279723,0.973404254545455,0.7074468
3075,1998,0.980554209090909,0.7860963,0.972981566363636,0.70279723,0.973404254545455,0.7074468
3075,1999,0.977990431818182,0.75789475,0.969788,0.667668,0.970383727272727,0.674221
3075,2000,0.978105663636364,0.7591623,0.969837727272727,0.668215,0.970428463636364,0.6747131
3075,2001,0.978105663636364,0.7591623,0.969837727272727,0.668215,0.970428463636364,0.6747131
3075,2002,0.9782197,0.7604167,0.969886769090909,0.66875446,0.9704726,0.6751986
3075,2003,0.9782197,0.7604167,0.969886769090909,0.66875446,0.9704726,0.6751986
3075,2004,0.9782197,0.7604167,0.969886769090909,0.66875446,0.9704726,0.6751986
3075,2005,0.977182542857143,0.7604167,0.968452805714286,0.66875446,0.969066533333333,0.6751986
3075,2006,0.977300761904762,0.761658,0.968503492380952,0.66928667,0.969112158095238,0.67567766
3075,2007,0.977300761904762,0.761658,0.968503492380952,0.66928667,0.969112158095238,0.67567766
3075,2008,0.977417771428571,0.7628866,0.968553492380952,0.66981167,0.969157180952381,0.6761504
3075,2009,0.977417771428571,0.7628866,0.968553492380952,0.66981167,0.969157180952381,0.6761504
3075,2010,0.977417771428571,0.7628866,0.968553492380952,0.66981167,0.969157180952381,0.6761504
3075,2011,0.977533580952381,0.7641026,0.968602828571429,0.6703297,0.96920160952381,0.6766169
3075,2012,0.977533580952381,0.7641026,0.968602828571429,0.6703297,0.96920160952381,0.6766169
3075,2013,NA,NA,NA,NA,NA,NA
3075,2014,NA,NA,NA,NA,NA,NA
3075,2015,NA,NA,NA,NA,NA,NA
3075,2016,NA,NA,NA,NA,NA,NA
3077,1947,0.9117647,0.9117647,-0.022556372,-0.022556372,-0.02000002,-0.02000002
3077,1948,0.9166667,0.9166667,-0.021276595,-0.021276595,-0.018867934,-0.018867934
3077,1949,0.92,0.92,-0.020408144,-0.020408144,-0.01809953,-0.01809953
3077,1950,0.92,0.92,-0.020408144,-0.020408144,-0.01809953,-0.01809953
3077,1951,0.8947368,0.8947368,-0.027027046,-0.027027046,-0.027027046,-0.027027046
3077,1952,0.8961039,0.8961039,-0.026666677,-0.026666677,-0.026666677,-0.026666677
3077,1953,0.89873415,0.89873415,-0.025974048,-0.025974048,-0.025974048,-0.025974048
3077,1954,0.75609756,0.75609756,-0.06493511,-0.06493511,-0.040609095,-0.040609095
3077,1955,0.7619048,0.7619048,-0.063291095,-0.063291095,-0.03960401,-0.03960401
3077,1956,0.77011496,0.77011496,-0.060975622,-0.060975622,-0.038186144,-0.038186144
3077,1957,0.7752809,0.7752809,-0.059523847,-0.059523847,-0.037296027,-0.037296027
3077,1958,0.7777778,0.7777778,-0.058823507,-0.058823507,-0.036866356,-0.036866356
3077,1959,0.7752809,0.7752809,-0.059523847,-0.059523847,-0.037296027,-0.037296027
3077,1960,0.8130841,0.8130841,-0.04901963,-0.04901963,-0.030828534,-0.030828534
3077,1961,0.8198198,0.8198198,-0.04716986,-0.04716986,-0.029684583,-0.029684583
3077,1962,0.82905984,0.82905984,-0.044642814,-0.044642814,-0.028119506,-0.028119506
3077,1963,0.8319328,0.8319328,-0.043859635,-0.043859635,-0.02763385,-0.02763385
3077,1964,0.8360656,0.8360656,-0.042735014,-0.042735014,-0.026935995,-0.026935995
3077,1965,0.84,0.84,-0.041666627,-0.041666627,-0.026272532,-0.026272532
3077,1966,0.8449612,0.8449612,-0.0403226,-0.0403226,-0.025437213,-0.025437213
3077,1967,0.84615386,0.84615386,-0.03999995,-0.03999995,-0.025236592,-0.025236592
3077,1968,0.84962404,0.84962404,-0.039062552,-0.039062552,-0.024653317,-0.024653317
3077,1969,0.84962404,0.84962404,-0.039062552,-0.039062552,-0.024653317,-0.024653317
3077,1970,0.86567163,0.86567163,0.14679874,0.14679874,0.15427773,0.15427773
3077,1971,0.87142855,0.87142855,0.14836091,0.14836091,0.15549596,0.15549596
3077,1972,0.87142855,0.87142855,0.14836091,0.14836091,0.15549596,0.15549596
3077,1973,0.8865248,0.8865248,0.17058827,0.17058827,0.17543858,0.17543858
3077,1974,0.8881119,0.8881119,0.17101449,0.17101449,0.17579253,0.17579253
3077,1975,0.9066667,0.9066667,0.19816719,0.19816719,0.20091327,0.20091327
3077,1976,0.9072848,0.9072848,0.1983314,0.1983314,0.20105816,0.20105816
3077,1977,0.90789473,0.90789473,0.19849344,0.19849344,0.2012012,0.2012012
3077,1978,0.97402596,0.97402596,0.49342105,0.49342105,0.49342105,0.49342105
3077,1979,0.974359,0.974359,0.4935065,0.4935065,0.4935065,0.4935065
3077,1980,0.974359,0.974359,0.4935065,0.4935065,0.4935065,0.4935065
3077,1981,0.7987421,0.7987421,0.057777803,0.057777803,0.09077914,0.09077914
3077,1982,0.7987421,0.7987421,0.057777803,0.057777803,0.09077914,0.09077914
3077,1983,0.8,0.8,0.058130935,0.058130935,0.09090911,0.09090911
3077,1984,0.80124223,0.80124223,0.05847958,0.05847958,0.09103736,0.09103736
3077,1985,0.80124223,0.80124223,0.05847958,0.05847958,0.09103736,0.09103736
3077,1986,0.80124223,0.80124223,0.05847958,0.05847958,0.09103736,0.09103736
3077,1987,0.80124223,0.80124223,0.05847958,0.05847958,0.09103736,0.09103736
3077,1988,0.80124223,0.80124223,0.05847958,0.05847958,0.09103736,0.09103736
3077,1989,0.80124223,0.80124223,0.05847958,0.05847958,0.09103736,0.09103736
3077,1990,0.7939394,0.7939394,0.050600808,0.050600808,0.08542552,0.08542552
3077,1991,0.81920904,0.81920904,0.063492045,0.063492045,0.09288918,0.09288918
3077,1992,0.8232044,0.8232044,0.06459951,0.06459951,0.093299896,0.093299896
3077,1993,0.827957,0.827957,0.065913364,0.065913364,0.09378808,0.09378808
3077,1994,0.82887703,0.82887703,0.066167295,0.066167295,0.09388254,0.09388254
3077,1995,0.82887703,0.82887703,0.066167295,0.066167295,0.09388254,0.09388254
3077,1996,0.82887703,0.82887703,0.066167295,0.066167295,0.09388254,0.09388254
3077,1997,0.82887703,0.82887703,0.066167295,0.066167295,0.09388254,0.09388254
3077,1998,0.82887703,0.82887703,0.066167295,0.066167295,0.09388254,0.09388254
3077,1999,0.8,0.8,0.042313308,0.042313308,0.07766992,0.07766992
3077,2000,0.80104715,0.80104715,0.042606555,0.042606555,0.07776368,0.07776368
3080,1947,NA,NA,NA,NA,NA,NA
3080,1948,0.6944444,0.6944444,-0.08270676,-0.08270676,-0.025906725,-0.025906725
3080,1949,0.5466667,0.5466667,-0.12781952,-0.12781952,-0.025744142,-0.025744142
3080,1950,0.5466667,0.5466667,-0.12781952,-0.12781952,-0.025744142,-0.025744142
3080,1951,0.5,0.5,-0.14285715,-0.14285715,-0.025568187,-0.025568187
3080,1952,0.53246754,0.53246754,-0.13235295,-0.13235295,-0.025147952,-0.025147952
3080,1953,0.51898736,0.51898736,-0.1366907,-0.1366907,-0.024573373,-0.024573373
3080,1954,0.3902439,0.3902439,-0.17985614,-0.17985614,-0.023976,-0.023976
3080,1955,0.35714287,0.35714287,-0.19148932,-0.19148932,-0.023465686,-0.023465686
3080,1956,0.37931034,0.37931034,-0.18367347,-0.18367347,-0.022638258,-0.022638258
3080,1957,0.43820226,0.43820226,-0.16339871,-0.16339871,-0.022048686,-0.022048686
3080,1958,0.44444445,0.44444445,-0.16129027,-0.16129027,-0.021798344,-0.021798344
3080,1959,0.43820226,0.43820226,-0.16339871,-0.16339871,-0.022048686,-0.022048686
3080,1960,0.55140185,0.55140185,-0.12631582,-0.12631582,-0.018239506,-0.018239506
3080,1961,0.5675676,0.5675676,-0.12121214,-0.12121214,-0.017570706,-0.017570706
3080,1962,0.45299146,0.45299146,-0.15841582,-0.15841582,-0.016838685,-0.016838685
3085,1947,0.7941176,0.7941176,0.16710407,0.16710407,0.18493147,0.18493147
3085,1948,0.8888889,0.8888889,0.6363636,0.6363636,0.63727957,0.63727957
3085,1949,0.8933333,0.8933333,0.6376812,0.6376812,0.6385542,0.6385542
3090,1947,0.85294116,0.85294116,0.40507433,0.40507433,0.4178082,0.4178082
3090,1948,0.9166667,0.9166667,0.74633,0.74633,0.74647886,0.74647886
3090,1949,0.94666666,0.94666666,0.84243697,0.84243697,0.84243697,0.84243697
3095,1947,0.85294116,0.85294116,0.40507433,0.40507433,0.4178082,0.4178082
3095,1948,0.9444444,0.9444444,0.8181818,0.8181818,0.8186398,0.8186398
3095,1949,0.97333336,0.97333336,0.9157776,0.9157776,0.9158249,0.9158249
3100,1947,0.9705882,0.9705882,0.7923664,0.7923664,0.79268295,0.79268295
3100,1948,0.8888889,0.8888889,0.4705882,0.4705882,0.47252747,0.47252747
3100,1949,0.8933333,0.8933333,0.471831,0.471831,0.4736842,0.4736842
3100,1950,0.92,0.92,0.55044955,0.55044955,0.55445546,0.55445546
3100,1951,0.92105263,0.92105263,0.55073893,0.55073893,0.5546875,0.5546875
3100,1952,0.9220779,0.9220779,0.5510204,0.5510204,0.5549133,0.5549133
3100,1953,0.9240506,0.9240506,0.551561,0.551561,0.5553471,0.5553471
3100,1954,0.9268293,0.9268293,0.5523203,0.5523203,0.5559567,0.5559567
3100,1955,1,1,1,1,1,1
3100,1956,1,1,1,1,1,1
3100,1957,0.9775281,0.9775281,0.92719835,0.92719835,0.92722815,0.92722815
3100,1958,0.9777778,0.9777778,0.92727274,0.92727274,0.9273021,0.9273021
3100,1959,0.9775281,0.9775281,0.92719835,0.92719835,0.92722815,0.92722815
3100,1960,0.9813084,0.9813084,0.9283082,0.9283082,0.9283322,0.9283322
3100,1961,0.981982,0.981982,0.92850244,0.92850244,0.92852545,0.92852545
3100,1962,0.982906,0.982906,0.92876714,0.92876714,0.9287888,0.9287888
3100,1963,0.9831933,0.9831933,0.92884904,0.92884904,0.9288703,0.9288703
3100,1964,0.9836066,0.9836066,0.9289665,0.9289665,0.9289872,0.9289872
3100,1965,0.984,0.984,0.92907804,0.92907804,0.9290981,0.9290981
3100,1966,0.9844961,0.9844961,0.9292181,0.9292181,0.92923754,0.92923754
3100,1967,0.9846154,0.9846154,0.9292517,0.9292517,0.9292709,0.9292709
3105,1948,0.8333333,0.8333333,0.35522386,0.35522386,0.35522386,0.35522386
3105,1949,0.8666667,0.8666667,0.50948334,0.50948334,0.5098039,0.5098039
3105,1950,0.8933333,0.8933333,0.57142854,0.57142854,0.57142854,0.57142854
3105,1951,0.8947368,0.8947368,0.571831,0.571831,0.571831,0.571831
3105,1952,0.8961039,0.8961039,0.5722222,0.5722222,0.5722222,0.5722222
3105,1953,0.89873415,0.89873415,0.57297295,0.57297295,0.57297295,0.57297295
3105,1954,0.902439,0.902439,0.5740259,0.5740259,0.5740259,0.5740259
3105,1955,1,1,1,1,1,1
3105,1956,1,1,1,1,1,1
3105,1957,1,1,1,1,1,1
3105,1958,1,1,1,1,1,1
3105,1959,1,1,1,1,1,1
3105,1960,1,1,1,1,1,1
3105,1961,1,1,1,1,1,1
3105,1962,1,1,1,1,1,1
3105,1963,1,1,1,1,1,1
3105,1964,1,1,1,1,1,1
3105,1965,1,1,1,1,1,1
3105,1966,1,1,1,1,1,1
3105,1967,1,1,1,1,1,1
3105,1968,1,1,1,1,1,1
3105,1969,1,1,1,1,1,1
3105,1970,1,1,1,1,1,1
3110,1948,0.9166667,0.9166667,0.7047163,0.7047163,0.704918,0.704918
3110,1949,0.97333336,0.97333336,0.9157776,0.9157776,0.9158249,0.9158249
3110,1950,0.97333336,0.97333336,0.90189666,0.90189666,0.9019608,0.9019608
3110,1951,0.9736842,0.9736842,0.9019987,0.9019987,0.9020619,0.9020619
3110,1952,0.97402596,0.97402596,0.9020979,0.9020979,0.9021601,0.9021601
3110,1953,0.9746835,0.9746835,0.9022882,0.9022882,0.9023486,0.9023486
